"","1","2","3","4","5","6","7","8+"
"1989",0.0825046625521723,0.2124181809789,0.414399944816181,0.587244696626508,0.674302544276953,0.706733607383244,0.717414140687713,0.720785927538934
"1990",0.0798771285070272,0.205653278425945,0.40120250930613,0.568542657426707,0.652827965301549,0.684226193174096,0.694566582491429,0.697830987717534
"1991",0.111174660650628,0.286232540753918,0.558402056483109,0.791309579928877,0.908619636962223,0.95232034821719,0.966712318670269,0.971255786243798
"1992",0.0754363526825171,0.194219966736669,0.378897621319293,0.536934479522801,0.616533938462312,0.646186579157716,0.655952093642232,0.659035013979226
"1993",0.0918461592236334,0.236468988159857,0.461319907705625,0.653734810144647,0.750649683675744,0.786752717052415,0.798642541604516,0.80239609519077
"1994",0.0764620974899645,0.196860870164506,0.384049676711713,0.544235439003543,0.624917250532745,0.654973092617649,0.664871393556154,0.667996233861638
"1995",0.0829694850483465,0.213614922424306,0.416734630042511,0.590553170806114,0.678101493113441,0.710715269380907,0.721455975674363,0.724846758814185
"1996",0.122545310478413,0.31550764689036,0.615513939804595,0.872242627856214,1.00155084680881,1.04972115106273,1.06558509413436,1.07059325553722
"1997",0.101650957099428,0.261712620037329,0.510566914759242,0.723522569720226,0.830783338541478,0.870740457357905,0.883899549209776,0.888053803647761
"1998",0.0451154248280404,0.116155089659358,0.226603309204205,0.321118748283652,0.368723958218072,0.386458000687975,0.392298359069133,0.394142128760649
"1999",0.0443638414003136,0.114220047691631,0.222828296721998,0.315769191442232,0.362581340311694,0.38001994918039,0.385763012310799,0.387576066415573
"2000",0.0603430205476314,0.155360367074949,0.303087651187802,0.429504438886865,0.493177609918641,0.516897339772295,0.524708966663608,0.527175055208807
"2001",0.0468933833531307,0.120732657812149,0.235533542864842,0.333773750829973,0.383255039492771,0.401687964708739,0.407758486387991,0.409674917393322
"2002",0.0343264046944172,0.088377459154176,0.172412803968615,0.244325574912869,0.280546351022151,0.294039428412205,0.298483108287019,0.299885954094977
"2003",0.0457499736416313,0.117788811930994,0.22979048657335,0.325635286064729,0.373910063660315,0.391893535580398,0.397816038649228,0.399685740976305
"2004",0.0302243438291136,0.0778162098826998,0.151809195110273,0.21512827364683,0.247020608443615,0.258901241267831,0.262813894212366,0.264049097677932
"2005",0.032290478506781,0.083135722214624,0.162186864322201,0.229834431995263,0.263906925251334,0.276599717558963,0.280779839268944,0.282099481183483
"2006",0.027848136451862,0.0716983780767063,0.139874109558203,0.198215106109257,0.227600097764025,0.238546687238187,0.242151731361038,0.243289824378024
"2007",0.0409373577506754,0.105398153249607,0.205617940465759,0.291380456441285,0.334577024296059,0.350668745558204,0.355968237724196,0.357641258864064
"2008",0.0546996492996292,0.140830828767569,0.274742432124934,0.389336529171604,0.44705488820675,0.468556312774198,0.475637384413247,0.477872840599232
"2009",0.0485363533582295,0.12496268177795,0.24378576350773,0.34546794352606,0.396682872785324,0.415761619246647,0.422044829461491,0.424028405092214
"2010",0.0522532195037371,0.134532200895388,0.262454637216698,0.371923538452464,0.427060456562092,0.447600234640221,0.454364606906122,0.456500082805381
"2011",0.0160900655374238,0.0414258097368688,0.0808163086126288,0.114524505196904,0.131502533236919,0.137827241619291,0.139910160032961,0.140567726159967
"2012",0.0420570452545699,0.108280923452947,0.211241846139355,0.299350073287185,0.343728120844011,0.360259970639198,0.365704410488218,0.367423190831098
"2013",0.032154219087228,0.0827849059437934,0.161502467899056,0.22886457624381,0.262793290331269,0.275432521570982,0.279595003995817,0.280909077283021
"2014",0.0262658100321263,0.067624488318263,0.131926486227157,0.186952557186835,0.214667898568256,0.224992504673408,0.228392710796785,0.229466137560357
"2015",0.0189287992209775,0.0487344711711568,0.0950745462130627,0.134729803288364,0.154703226217567,0.162143788521226,0.164594191495306,0.165367770519186
"2016",0.0214141841377843,0.0551333936893436,0.107558002790082,0.152420065466545,0.175016034258575,0.183433555592027,0.186205700823541,0.187080852145561
"2017",0.0370680517546915,0.0954361593950423,0.186183400142675,0.263839838063144,0.30295356451852,0.317524332866593,0.322322929079837,0.323837820064668
"2018",0.0245109495958323,0.0631063889743177,0.123112268394311,0.174461960259883,0.200325595716029,0.209960398508355,0.213133431466546,0.214135140885161
"2019",0.0213046246480917,0.0548513196005638,0.107007713326696,0.15164025221361,0.17412061525601,0.182495070772159,0.185253033123066,0.186123706986052
"2020",0.0247354681580502,0.0636844390275756,0.124239968052915,0.176060019458941,0.202160563983976,0.211883620887458,0.215085718602804,0.216096603608744
"2021",0.0429294464374981,0.110527025268639,0.215623695490407,0.305559576509882,0.350858170456743,0.367732945087234,0.373290320491663,0.375044753981244
