"","1","2","3","4","5","6","7","8+"
"1989",0.0188930243733608,0.237192238106814,0.308777700449489,0.316556979929364,0.316556979929364,0.316556979929364,0.316556979929364,0.316556979929364
"1990",0.0101252726300237,0.23901974188512,0.506233777277097,0.538614467285499,0.538614467285499,0.538614467285499,0.538614467285499,0.538614467285499
"1991",0.00740448294445173,0.196470539673764,0.463972877982387,0.495485747395794,0.495485747395794,0.495485747395794,0.495485747395794,0.495485747395794
"1992",0.0112701425445555,0.254232972564363,0.430417633858151,0.44620658921708,0.44620658921708,0.44620658921708,0.44620658921708,0.44620658921708
"1993",0.0170605326150849,0.232485277224323,0.30031273103963,0.305722554307152,0.305722554307152,0.305722554307152,0.305722554307152,0.305722554307152
"1994",0.0103804663527092,0.271341593239095,0.432217058685124,0.445865095950876,0.445865095950876,0.445865095950876,0.445865095950876,0.445865095950876
"1995",0.00589669145544785,0.200686490160053,0.453048879942891,0.478403152736551,0.478403152736551,0.478403152736551,0.478403152736551,0.478403152736551
"1996",0.00502695135334247,0.188649716582198,0.903175561328972,1.02564467500832,1.02564467500832,1.02564467500832,1.02564467500832,1.02564467500832
"1997",0.00213438303923418,0.0919342283023503,0.399300104987339,0.447850887519289,0.447850887519289,0.447850887519289,0.447850887519289,0.447850887519289
"1998",0.00253463667500553,0.125391855736006,0.501877308111294,0.565374048170121,0.565374048170121,0.565374048170121,0.565374048170121,0.565374048170121
"1999",0.00197739489143849,0.134069815542028,0.690153528922727,0.828927867181509,0.828927867181509,0.828927867181509,0.828927867181509,0.828927867181509
"2000",0.00176000959869205,0.0906588747110079,0.264779875315043,0.30531766689413,0.30531766689413,0.30531766689413,0.30531766689413,0.30531766689413
"2001",0.00450974006908393,0.150438624452222,0.342613437890693,0.398583858406865,0.398583858406865,0.398583858406865,0.398583858406865,0.398583858406865
"2002",0.00282126560864754,0.0822911468399257,0.260814308977355,0.38032441535836,0.38032441535836,0.38032441535836,0.38032441535836,0.38032441535836
"2003",0.00290026808608316,0.0811300820819501,0.19713704606892,0.336325268913236,0.336325268913236,0.336325268913236,0.336325268913236,0.336325268913236
"2004",0.00239152820625706,0.0612180298433516,0.191052884741303,0.521256241590867,0.521256241590867,0.521256241590867,0.521256241590867,0.521256241590867
"2005",0.00184208548982212,0.0507043266837777,0.22524350352182,0.625265039886095,0.625265039886095,0.625265039886095,0.625265039886095,0.625265039886095
"2006",0.00113163682965445,0.0305622957769053,0.135975400335413,0.321143547496372,0.321143547496372,0.321143547496372,0.321143547496372,0.321143547496372
"2007",0.00236660546247281,0.0532034921889213,0.184899713898165,0.352600570416236,0.352600570416236,0.352600570416236,0.352600570416236,0.352600570416236
"2008",0.00167248282525438,0.0304118431165576,0.125620021173942,0.208721123091657,0.208721123091657,0.208721123091657,0.208721123091657,0.208721123091657
"2009",0.00181559669947757,0.0223167750067709,0.0622410902736855,0.0885518083604533,0.0885518083604533,0.0885518083604533,0.0885518083604533,0.0885518083604533
"2010",0.00178462989059655,0.0217756228317703,0.0611751306421211,0.0873362774260828,0.0873362774260828,0.0873362774260828,0.0873362774260828,0.0873362774260828
"2011",0.00239068068063148,0.0270058975097545,0.0798611247324199,0.121299746460125,0.121299746460125,0.121299746460125,0.121299746460125,0.121299746460125
"2012",0.00141989443573433,0.0138445291362869,0.0458579879297584,0.0777814335832902,0.0777814335832902,0.0777814335832902,0.0777814335832902,0.0777814335832902
"2013",0.00235896181032325,0.0217610781835008,0.069942057366459,0.118803045839628,0.118803045839628,0.118803045839628,0.118803045839628,0.118803045839628
"2014",0.00238973832957834,0.0206451402218981,0.0557222006685109,0.0933997405068998,0.0933997405068998,0.0933997405068998,0.0933997405068998,0.0933997405068998
"2015",0.00226928578233467,0.0193493037884837,0.053923859987836,0.10076955668927,0.10076955668927,0.10076955668927,0.10076955668927,0.10076955668927
"2016",0.00212951456158376,0.0172429662139771,0.0485486058360731,0.102721220264798,0.102721220264798,0.102721220264798,0.102721220264798,0.102721220264798
"2017",0.00573167919038511,0.0405059952594198,0.103578581464706,0.239792379587474,0.239792379587474,0.239792379587474,0.239792379587474,0.239792379587474
"2018",0.00901403536167135,0.0544594723324284,0.107364953611694,0.207194139993711,0.207194139993711,0.207194139993711,0.207194139993711,0.207194139993711
"2019",0.00911466712427941,0.0472904138072107,0.0882912412668631,0.157917616144024,0.157917616144024,0.157917616144024,0.157917616144024,0.157917616144024
"2020",0.00869435961428383,0.0388960125546239,0.0738081641342632,0.138496593935524,0.138496593935524,0.138496593935524,0.138496593935524,0.138496593935524
"2021",0.00661359097256414,0.0366791254884807,0.0763200376965531,0.144778446924173,0.144778446924173,0.144778446924173,0.144778446924173,0.144778446924173
